OID,bonusPointsEarned,bonusPointsEarnedReason,CREATEDATE,DATESCANNED,FINISHEDDATE,MODIFYDATE,AWARDDATE,pointsEarned,PURCHASEDATE,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
601442710a720f05f80000bb,5,All-receipts receipt bonus,2021-01-29 12:14:25,2021-01-29 12:14:25,2021-01-29 12:14:25,2021-01-29 12:14:25,2021-01-29 12:14:25,5,2021-01-24 1:00:00,5,FINISHED,25,601441a984231211ce792603
6014435e0a720f05f80000d1,5,All-receipts receipt bonus,2021-01-29 12:18:22,2021-01-29 12:18:22,2021-01-29 12:18:22,2021-01-29 12:18:27,2021-01-29 12:18:22,5,2021-01-28 19:00:00,1,FINISHED,28,6014435467804a1228b1dcaf
60144adf0a720f05f80000ef,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 12:50:23,2021-01-29 12:50:23,2021-01-29 12:50:24,2021-01-29 12:50:24,2021-01-29 12:50:24,250,2021-01-28 12:50:23,1,FINISHED,10,6014499c67804a1228b1f5b0
601455900a720f05f8000102,5,All-receipts receipt bonus,2021-01-29 13:36:00,2021-01-29 13:36:00,2021-01-29 13:36:01,2021-01-29 13:36:06,2021-01-29 13:36:01,5,2021-01-28 19:00:00,5,FINISHED,21,6014558767804a1228b20d00
601448fe0a720f05f80000df,45,COMPLETE_PARTNER_RECEIPT,2021-01-29 12:42:22,2021-01-29 12:42:22,2021-01-29 12:42:23,2021-01-29 12:42:23,2021-01-29 12:42:23,50,2021-01-28 12:42:22,1,FINISHED,1,6014485b84231211ce793d79
601487e20a7214ad5000010d,,,2021-01-29 17:10:42,2021-01-29 17:10:42,,2021-01-29 17:10:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60146fbd0a7214ad500000ba,5,All-receipts receipt bonus,2021-01-29 15:27:41,2021-01-29 15:27:41,2021-01-29 15:27:42,2021-01-29 15:27:42,2021-01-29 15:27:42,5,2021-01-26 1:00:00,5,FINISHED,49.95,60146f2ac8b50e11d8452661
601510460a7214ad5000014a,,,2021-01-30 2:52:38,2021-01-30 2:52:38,,2021-01-30 2:52:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60157c190a720f05f80001eb,,,2021-01-30 10:32:41,2021-01-30 10:32:41,,2021-01-30 10:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014aa550a720f05f800019b,,,2021-01-29 19:37:41,2021-01-29 19:37:41,,2021-01-29 19:37:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60155a1b0a7214ad50000170,,,2021-01-30 8:07:39,2021-01-30 8:07:39,,2021-01-30 8:07:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015010b0a7214ad50000143,,,2021-01-30 1:47:39,2021-01-30 1:47:39,,2021-01-30 1:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015556b0a720f05f80001db,,,2021-01-30 7:47:39,2021-01-30 7:47:39,,2021-01-30 7:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015048f0a720f05f80001bf,,,2021-01-30 2:02:39,2021-01-30 2:02:39,,2021-01-30 2:02:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601581f40a7214ad50000181,,,2021-01-30 10:57:40,2021-01-30 10:57:40,,2021-01-30 10:57:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014a4760a7214ad50000116,,,2021-01-29 19:12:38,2021-01-29 19:12:38,,2021-01-29 19:12:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015a06b0a7214ad5000018d,,,2021-01-30 13:07:39,2021-01-30 13:07:39,,2021-01-30 13:07:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015d9d80a720f05f8000219,,,2021-01-30 17:12:40,2021-01-30 17:12:40,,2021-01-30 17:12:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014e99b0a7214ad50000137,,,2021-01-30 0:07:39,2021-01-30 0:07:39,,2021-01-30 0:07:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014dde60a7214ad50000132,,,2021-01-29 23:17:42,2021-01-29 23:17:42,,2021-01-29 23:17:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015f2730a720f05f8000224,,,2021-01-30 18:57:39,2021-01-30 18:57:39,,2021-01-30 18:57:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015c13b0a720f05f800020e,,,2021-01-30 15:27:39,2021-01-30 15:27:39,,2021-01-30 15:27:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015d8ab0a720f05f8000218,,,2021-01-30 17:07:39,2021-01-30 17:07:39,,2021-01-30 17:07:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015a2c30a7214ad5000018e,,,2021-01-30 13:17:39,2021-01-30 13:17:39,,2021-01-30 13:17:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015268a0a7214ad50000155,,,2021-01-30 4:27:38,2021-01-30 4:27:38,,2021-01-30 4:27:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014f5520a720f05f80001ba,,,2021-01-30 0:57:38,2021-01-30 0:57:38,,2021-01-30 0:57:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60150cc40a720f05f80001c3,,,2021-01-30 2:37:40,2021-01-30 2:37:40,,2021-01-30 2:37:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015d0780a720f05f8000214,,,2021-01-30 16:32:40,2021-01-30 16:32:40,,2021-01-30 16:32:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014d3560a720f05f80001ad,,,2021-01-29 22:32:38,2021-01-29 22:32:38,,2021-01-29 22:32:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014cfd30a7214ad5000012b,,,2021-01-29 22:17:39,2021-01-29 22:17:39,,2021-01-29 22:17:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015938d0a720f05f80001f6,,,2021-01-30 12:12:45,2021-01-30 12:12:45,,2021-01-30 12:12:45,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601542ab0a720f05f80001d5,,,2021-01-30 6:27:39,2021-01-30 6:27:39,,2021-01-30 6:27:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601561230a7214ad50000173,,,2021-01-30 8:37:39,2021-01-30 8:37:39,,2021-01-30 8:37:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601551e70a7214ad5000016c,,,2021-01-30 7:32:39,2021-01-30 7:32:39,,2021-01-30 7:32:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015970b0a7214ad50000189,,,2021-01-30 12:27:39,2021-01-30 12:27:39,,2021-01-30 12:27:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015ca9c0a7214ad5000019c,,,2021-01-30 16:07:40,2021-01-30 16:07:40,,2021-01-30 16:07:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015637b0a7214ad50000175,,,2021-01-30 8:47:39,2021-01-30 8:47:39,,2021-01-30 8:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016560f0a7214ad500001dd,,,2021-01-31 2:02:39,2021-01-31 2:02:39,,2021-01-31 2:02:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60171af00a7214ad50000229,,,2021-01-31 16:02:40,2021-01-31 16:02:40,,2021-01-31 16:02:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601687480a720f05f800025b,,,2021-01-31 5:32:40,2021-01-31 5:32:40,,2021-01-31 5:32:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016acc60a720f05f800026e,,,2021-01-31 8:12:38,2021-01-31 8:12:38,,2021-01-31 8:12:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60161ca50a7214ad500001be,,,2021-01-30 21:57:41,2021-01-30 21:57:41,,2021-01-30 21:57:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6017082f0a720f05f800029b,,,2021-01-31 14:42:39,2021-01-31 14:42:39,,2021-01-31 14:42:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60170e0c0a7214ad50000223,,,2021-01-31 15:07:40,2021-01-31 15:07:40,,2021-01-31 15:07:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016366a0a720f05f800023a,,,2021-01-30 23:47:38,2021-01-30 23:47:38,,2021-01-30 23:47:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601602db0a7214ad500001b3,,,2021-01-30 20:07:39,2021-01-30 20:07:39,,2021-01-30 20:07:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60173a940a7214ad50000235,,,2021-01-31 18:17:40,2021-01-31 18:17:40,,2021-01-31 18:17:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016d94f0a720f05f8000284,,,2021-01-31 11:22:39,2021-01-31 11:22:39,,2021-01-31 11:22:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60169a070a720f05f8000264,,,2021-01-31 6:52:39,2021-01-31 6:52:39,,2021-01-31 6:52:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016e0570a720f05f8000289,,,2021-01-31 11:52:39,2021-01-31 11:52:39,,2021-01-31 11:52:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601604070a7214ad500001b4,,,2021-01-30 20:12:39,2021-01-30 20:12:39,,2021-01-30 20:12:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6017037e0a7214ad5000021f,,,2021-01-31 14:22:38,2021-01-31 14:22:38,,2021-01-31 14:22:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60172b590a720f05f80002a9,,,2021-01-31 17:12:41,2021-01-31 17:12:41,,2021-01-31 17:12:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016dba70a720f05f8000285,,,2021-01-31 11:32:39,2021-01-31 11:32:39,,2021-01-31 11:32:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6017419a0a7214ad50000239,,,2021-01-31 18:47:38,2021-01-31 18:47:38,,2021-01-31 18:47:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601620270a7214ad500001c1,,,2021-01-30 22:12:39,2021-01-30 22:12:39,,2021-01-30 22:12:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016780d0a720f05f8000255,,,2021-01-31 4:27:41,2021-01-31 4:27:41,,2021-01-31 4:27:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601617f20a720f05f8000232,,,2021-01-30 21:37:38,2021-01-30 21:37:38,,2021-01-30 21:37:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016df2c0a720f05f8000288,,,2021-01-31 11:47:40,2021-01-31 11:47:40,,2021-01-31 11:47:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601729000a720f05f80002a8,,,2021-01-31 17:02:40,2021-01-31 17:02:40,,2021-01-31 17:02:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601675b30a720f05f8000254,,,2021-01-31 4:17:39,2021-01-31 4:17:39,,2021-01-31 4:17:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60166d7e0a7214ad500001e9,,,2021-01-31 3:42:38,2021-01-31 3:42:38,,2021-01-31 3:42:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601711900a720f05f800029f,,,2021-01-31 15:22:40,2021-01-31 15:22:40,,2021-01-31 15:22:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601721f90a720f05f80002a6,,,2021-01-31 16:32:41,2021-01-31 16:32:41,,2021-01-31 16:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601697af0a720f05f8000263,,,2021-01-31 6:42:39,2021-01-31 6:42:39,,2021-01-31 6:42:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6016bad70a7214ad50000205,,,2021-01-31 9:12:39,2021-01-31 9:12:39,,2021-01-31 9:12:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60170bb30a720f05f800029d,,,2021-01-31 14:57:39,2021-01-31 14:57:39,,2021-01-31 14:57:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601836c70a720f05f8000364,5,All-receipts receipt bonus,2021-02-01 12:13:43,2021-02-01 12:13:43,2021-02-01 12:13:44,2021-02-01 12:13:48,2021-02-01 12:13:44,5,2021-01-31 19:00:00,2,FINISHED,23,601836c2c8b50e11d8454b58
6017707d0a720f05f80002c7,,,2021-01-31 22:07:41,2021-01-31 22:07:41,,2021-01-31 22:07:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601485340a720f05f8000167,,,2021-01-29 16:59:16,2021-01-29 16:59:16,2021-01-29 16:59:16,2021-02-01 12:31:02,2021-01-29 16:59:16,209.9,2021-01-28 19:00:00,1,FINISHED,20.99,60147d2ac8b50e11d8453f53
601830cd0a720f05f800034f,,,2021-02-01 11:48:13,2021-02-01 11:48:13,,2021-02-01 11:48:13,,,,0,FLAGGED,0,601830cdc8b50e11d8454a6f
601485370a720f05f8000172,,,2021-01-29 16:59:19,2021-01-29 16:59:19,2021-01-29 16:59:19,2021-02-01 12:31:05,2021-01-29 16:59:19,209.8,2021-01-28 19:00:00,1,FINISHED,20.98,60147d2ac8b50e11d8453f53
60182f290a720f05f800032f,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 11:41:13,2021-02-01 11:41:13,2021-02-01 11:41:13,2021-02-01 11:41:13,2021-02-01 11:41:13,500,2021-03-01 11:41:13,1,FINISHED,1,60182f1dc8b50e11d84548c4
601868260a720f05f400000e,,,2021-02-01 15:44:22,2021-02-01 15:44:22,,2021-02-01 15:44:22,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
6017e6d70a7214ad5000027f,,,2021-02-01 6:32:39,2021-02-01 6:32:39,,2021-02-01 6:32:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601795fa0a7214ad5000025b,,,2021-02-01 0:47:38,2021-02-01 0:47:38,,2021-02-01 0:47:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601890c70a7214ad28000028,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 18:37:43,2021-02-01 18:37:43,,2021-02-01 18:37:43,,25,2021-01-31 18:37:43,1,FLAGGED,1,601890689a1b091205b61c87
60183c850a7214ad50000308,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 12:38:13,2021-02-01 12:38:13,2021-02-01 12:38:14,2021-02-01 12:38:18,2021-02-01 12:38:14,250,2021-01-31 19:00:00,3,FINISHED,27,60183c839a1b091205b61aca
601830ce0a7214ad500002df,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 11:48:14,2021-02-01 11:48:14,2021-02-01 11:48:15,2021-02-01 11:48:19,2021-02-01 11:48:15,750,2021-01-31 19:00:00,5,FINISHED,28,601830ce9a1b091205b618e8
60182f370a720f05f8000335,5,All-receipts receipt bonus,2021-02-01 11:41:27,2021-02-01 11:41:27,2021-02-01 11:41:33,2021-02-01 11:41:33,2021-02-01 11:41:27,5,2021-01-31 11:41:27,2,FINISHED,1,60182f1dc8b50e11d84548c4
60179e2e0a7214ad50000260,,,2021-02-01 1:22:38,2021-02-01 1:22:38,,2021-02-01 1:22:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60175dba0a720f05f80002bf,,,2021-01-31 20:47:38,2021-01-31 20:47:38,,2021-01-31 20:47:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60182d8c0a720f05f8000318,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 11:34:20,2021-02-01 11:34:20,,2021-02-01 11:34:20,,250,2021-01-31 11:34:20,1,FLAGGED,1,60182d6dc8b50e11d84547b2
601747780a7214ad5000023b,,,2021-01-31 19:12:40,2021-01-31 19:12:40,,2021-01-31 19:12:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60182f390a7214ad500002b8,,,2021-02-01 11:41:29,2021-02-01 11:41:29,,2021-02-01 11:41:30,,,,0,REJECTED,0,60182f1dc8b50e11d84548c4
6018643e0a7214ad28000002,,,2021-02-01 15:27:42,2021-02-01 15:27:42,,2021-02-01 15:27:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601830d30a7214ad500002e1,5,All-receipts receipt bonus,2021-02-01 11:48:19,2021-02-01 11:48:19,2021-02-01 11:48:19,2021-02-01 11:48:24,2021-02-01 11:48:19,5,2021-01-31 19:00:00,4,FINISHED,29,601830ce9a1b091205b618e8
6018369f0a7214ad500002f1,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 12:13:03,2021-02-01 12:13:03,,2021-02-01 12:13:04,,150,2021-01-31 12:13:03,1,FLAGGED,1,601836829a1b091205b6194d
601830a70a7214ad500002d3,,,2021-02-01 11:47:35,2021-02-01 11:47:35,,2021-02-01 11:47:35,,,2017-10-29 20:00:00,3,REJECTED,3,60183090c8b50e11d84549c0
6018682c0a720f05f4000011,,,2021-02-01 15:44:28,2021-02-01 15:44:28,,2021-02-01 15:44:28,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60182f610a720f05f800033e,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 11:42:09,2021-02-01 11:42:09,2021-02-01 11:42:10,2021-02-01 11:42:14,2021-02-01 11:42:10,35,2021-01-31 11:42:09,1,FINISHED,1,60182f1dc8b50e11d84548c4
601890b80a7214ad28000020,5,All-receipts receipt bonus,2021-02-01 18:37:28,2021-02-01 18:37:28,2021-02-01 18:37:28,2021-02-01 18:37:33,2021-02-01 18:37:28,5,2021-01-31 19:00:00,4,FINISHED,25,601890b2c8b50e11d8454e82
601485370a720f05f8000175,,,2021-01-29 16:59:19,2021-01-29 16:59:19,2021-01-29 16:59:20,2021-02-01 12:47:09,2021-01-29 16:59:20,210,2021-01-28 19:00:00,1,FINISHED,21,60147d2ac8b50e11d8453f53
6017ab130a720f05f80002e0,,,2021-02-01 2:17:39,2021-02-01 2:17:39,,2021-02-01 2:17:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601890d50a720f05f4000057,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 18:37:57,2021-02-01 18:37:57,2021-02-01 18:37:58,2021-02-01 18:37:58,2021-02-01 18:37:58,25,2021-01-24 19:00:00,1,FINISHED,10,601890689a1b091205b61c87
6014853a0a7214ad50000106,,,2021-01-29 16:59:22,2021-01-29 16:59:22,2021-01-29 16:59:23,2021-02-01 12:47:14,2021-01-29 16:59:23,209.5,2021-01-28 19:00:00,1,FINISHED,20.95,60147d2ac8b50e11d8453f53
6017ff730a720f05f8000301,,,2021-02-01 8:17:39,2021-02-01 8:17:39,,2021-02-01 8:17:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c850a7214ad28000034,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:27:49,2021-02-01 19:27:49,,2021-02-01 19:27:50,2021-02-01 19:27:49,750,2021-01-31 19:27:49,1,FLAGGED,1,60189c859a1b091205b61de1
60189ffe0a720f05f4000066,,,2021-02-01 19:42:38,2021-02-01 19:42:38,,2021-02-01 19:42:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018b92a0a7214ad2800005e,,,2021-02-01 21:30:02,2021-02-01 21:30:02,,2021-02-01 21:30:02,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60189c980a7214ad28000040,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:28:08,2021-02-01 19:28:08,2021-02-01 19:28:08,2021-02-01 19:28:13,2021-02-01 19:28:08,100,2021-02-01 19:00:00,4,FINISHED,26,60189c94c8b50e11d8454f6b
6018a95f0a7214ad28000056,,,2021-02-01 20:22:39,2021-02-01 20:22:39,,2021-02-01 20:22:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018b93c0a7214ad28000061,,,2021-02-01 21:30:20,2021-02-01 21:30:20,,2021-02-01 21:30:20,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60189c9c0a7214ad28000045,5,All-receipts receipt bonus,2021-02-01 19:28:12,2021-02-01 19:28:12,2021-02-01 19:28:13,2021-02-01 19:28:17,2021-02-01 19:28:13,5,2021-02-01 19:00:00,5,FINISHED,27,60189c94c8b50e11d8454f6b
60189cc00a720f05f4000063,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 19:28:48,2021-02-01 19:28:48,2021-02-01 19:43:49,2021-02-01 19:43:49,2021-02-01 19:28:49,25,2021-01-31 19:00:00,5,FINISHED,50,60189c74c8b50e11d8454eff
6018b89c0a7214ad2800005d,,,2021-02-01 21:27:40,2021-02-01 21:27:40,,2021-02-01 21:27:40,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c7b0a7214ad2800002e,,,2021-02-01 19:27:39,2021-02-01 19:27:39,,2021-02-01 19:27:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c990a7214ad28000041,5,All-receipts receipt bonus,2021-02-01 19:28:09,2021-02-01 19:28:09,2021-02-01 19:28:09,2021-02-01 19:28:14,2021-02-01 19:28:09,5,2021-02-01 19:00:00,4,FINISHED,21,60189c94c8b50e11d8454f6b
6018a7070a7214ad28000055,,,2021-02-01 20:12:38,2021-02-01 20:12:38,,2021-02-01 20:12:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c920a7214ad2800003a,,,2021-02-01 19:28:02,2021-02-01 19:28:02,,2021-02-01 19:28:03,,,,0,FLAGGED,0,60189c92c8b50e11d8454f5d
5fb1bd510a7214ad890000e3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-15 18:44:17,2020-11-15 18:44:17,,2021-02-01 19:28:24,2020-11-15 18:44:17,750,2020-11-14 18:44:17,11,REJECTED,1,5fb1bd519c09d811e5211cef
60189ca00a7214ad28000048,5,All-receipts receipt bonus,2021-02-01 19:28:16,2021-02-01 19:28:16,2021-02-01 19:28:17,2021-02-01 19:28:17,2021-02-01 19:28:17,5,2021-01-31 19:28:16,1,FINISHED,1,54943462e4b07e684157a532
6018abb90a720f05f400006d,,,2021-02-01 20:32:41,2021-02-01 20:32:41,,2021-02-01 20:32:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c750a720f05f400005d,5,All-receipts receipt bonus,2021-02-01 19:27:33,2021-02-01 19:27:33,2021-02-01 19:27:38,2021-02-01 19:27:42,2021-02-01 19:27:35,5,2021-01-31 19:27:33,2,FINISHED,11,54943462e4b07e684157a532
6018b1920a720f05f400006e,,,2021-02-01 20:57:38,2021-02-01 20:57:38,,2021-02-01 20:57:38,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c900a7214ad28000038,5,All-receipts receipt bonus,2021-02-01 19:28:00,2021-02-01 19:28:00,,2021-02-01 19:28:05,,5,2021-02-01 19:00:00,1,REJECTED,10,60189c90c8b50e11d8454f49
60189cc10a7214ad28000050,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 19:28:49,2021-02-01 19:28:49,2021-02-01 19:28:50,2021-02-01 19:28:50,2021-02-01 19:28:50,25,2021-01-25 19:00:00,1,FINISHED,10,60189c74c8b50e11d8454eff
6018ace50a7214ad28000057,,,2021-02-01 20:37:41,2021-02-01 20:37:41,,2021-02-01 20:37:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c7d0a7214ad28000030,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:27:41,2021-02-01 19:27:41,,2021-02-01 19:27:42,2021-02-01 19:27:42,500,2021-01-31 19:27:41,1,FLAGGED,1,60189c74c8b50e11d8454eff
60189cae0a7214ad2800004f,5,All-receipts receipt bonus,2021-02-01 19:28:30,2021-02-01 19:28:30,2021-02-01 19:28:31,2021-02-01 19:28:31,2021-02-01 19:28:31,5,2021-02-01 19:28:30,1,FINISHED,2.23,60189c74c8b50e11d8454eff
60189cb40a720f05f4000060,,,2021-02-01 19:28:36,2021-02-01 19:28:36,,2021-02-01 19:28:37,,,2017-10-29 20:00:00,3,REJECTED,3,60189c74c8b50e11d8454eff
6018a12c0a720f05f4000067,,,2021-02-01 19:47:39,2021-02-01 19:47:39,,2021-02-01 19:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018bd4b0a720f05f4000074,,,2021-02-01 21:47:39,2021-02-01 21:47:39,,2021-02-01 21:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018af3b0a7214ad28000059,,,2021-02-01 20:47:39,2021-02-01 20:47:39,,2021-02-01 20:47:39,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189cb60a720f05f4000061,,,2021-02-01 19:28:38,2021-02-01 19:28:38,,2021-02-01 19:28:38,,,,,SUBMITTED,,60189c74c8b50e11d8454eff
60189cbe0a720f05f4000062,5,All-receipts receipt bonus,2021-02-01 19:28:46,2021-02-01 19:28:46,2021-02-01 19:28:48,2021-02-01 19:28:52,2021-02-01 19:28:47,5,2021-01-31 19:28:46,2,FINISHED,11,60189c74c8b50e11d8454eff
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-16 15:00:24,2020-11-16 15:00:24,,2021-02-01 19:28:24,2020-11-16 15:00:24,750,2020-11-15 15:00:24,11,REJECTED,1,5fb2da582357ec11d4ecc403
601af3530a720f05f4000212,,,2021-02-03 14:02:43,2021-02-03 14:02:43,,2021-02-03 14:02:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aba020a7214ad280001d1,,,2021-02-03 9:58:10,2021-02-03 9:58:10,,2021-02-03 9:58:10,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a6c8d0a720f05f40001c4,,,2021-02-03 4:27:41,2021-02-03 4:27:41,,2021-02-03 4:27:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a59ce0a7214ad2800019b,,,2021-02-03 3:07:42,2021-02-03 3:07:42,,2021-02-03 3:07:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a23e60a7214ad28000187,,,2021-02-02 23:17:42,2021-02-02 23:17:42,,2021-02-02 23:17:42,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aaf5b0a720f05f40001dd,,,2021-02-03 9:12:43,2021-02-03 9:12:43,,2021-02-03 9:12:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b0bf00a720f05f400021b,,,2021-02-03 15:47:44,2021-02-03 15:47:44,,2021-02-03 15:47:44,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a2e730a720f05f40001a9,,,2021-02-03 0:02:43,2021-02-03 0:02:43,,2021-02-03 0:02:43,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a93390a720f05f40001d5,,,2021-02-03 7:12:41,2021-02-03 7:12:41,,2021-02-03 7:12:41,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b2c090a7214ad2800021a,,,2021-02-03 12:04:40,2021-02-03 12:04:40,,2021-02-03 12:04:40,,,,,SUBMITTED,,542ace60e4b0b3d724922499
